id,name,type,categ_id,default_code,barcode,list_price,standard_price,weight,description,image_1920,Extra Product Media/Image,Extra Product Media/Name
08d8052f,1.5″ Exhaust Crossover Pipe – Range Rover Sport L320 3.0 SDV6 TDV6 09-13,GOODS,Exhaust,,,194.99,0.00,0.01,"Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability CNC machined flanges for strong, solid support and an accurate fit Built in flexi joints help reduce exhaust strain Replaces fragile OEM pipe that is prone to breaking",https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-01.5-wpp1652859859740.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-01.5-wpp1652859859740.jpg,Main Image
08d8052f,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-02.jpg,Gallery Image 1
08d8052f,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-03.jpg,Gallery Image 2
96903200,2.5″ Exhaust Decat Pipe – BMW 3 Series E46 320D M47 98-06,GOODS,Exhaust,,,124.99,0.00,0.01,Manufactured from highest quality T304 grade stainless steel Free flowing to get the most from the 2.0L M47 engine 60mm bore all the way through for optimum exhaust flow Built in flexi joint helps reduce exhaust strain,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEC006-01.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEC006-01.jpg,Main Image
96903200,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEC006-02-2.jpg,Gallery Image 1
96903200,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEC006-03-2.jpg,Gallery Image 2
bb46b82e,1.5″ Exhaust Crossover Pipe – Range Rover Sport L494 3.0 TDV6 SDV6 13-22,GOODS,Exhaust,,,194.99,0.00,0.01,"Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability CNC machined flanges for strong, solid support and an accurate fit Built in flexi joints help reduce exhaust strain Replaces fragile OEM pipe that is prone to breaking",https://www.gravityperformance.co.uk/wp-content/uploads/2024/10/GPCP001-03.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2024/10/GPCP001-03.jpg,Main Image
bb46b82e,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-02.jpg,Gallery Image 1
bb46b82e,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/10/GPCP001-01.jpg,Gallery Image 2
d351b7a2,DPF Delete Downpipe and Decat – VW Golf MK7 1.6 / 2.0 TDI CR 13-20,GOODS,Exhaust,,,314.99,0.00,0.01,"This Stainless Steel Downpipe DPF Delete and Decat is a straight replacement to remove the factory Diesel Particulate Filter (DPF) on the 1.6 / 2.0 TDI VW Golf MK7 Platform Vehicles. Gravity Performance DPF Deletes instantly increase power by allowing exhaust gasses to exit the vehicle quicker. The internal welded U-Bend helps increase the flow of exhaust gases, ideal for tuned vehicles: Manufactured from high quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing DPF replacement to get the most from the diesel engine Designed to improve power and torque across the entire RPM range     The Exhaust Decat DPF Delete Pipe compatible with Volkswagen Golf MK7 2.0 TDI GTD models is a great way to achieve improved performance on your Golf MK7. This pipe removes the OEM Cat and DPF, thus improving throttle response, power and torque.",https://www.gravityperformance.co.uk/wp-content/uploads/2023/05/EXDC075-01.5.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2023/05/EXDC075-01.5.jpg,Main Image
d351b7a2,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/05/EXDC075-02.jpg,Gallery Image 1
d351b7a2,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/05/EXDC075-03.jpg,Gallery Image 2
58d2dd21,1.5″ Exhaust Crossover Pipe – Land Rover Discovery 5 L462 3.0 SDV6 TDV6 2017+,GOODS,Exhaust,,,194.99,0.00,0.01,"Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability CNC machined flanges for strong, solid support and an accurate fit Built in flexi joints help reduce exhaust strain Replaces fragile OEM pipe that is prone to breaking",https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-01.5-wpp1652859859740.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-01.5-wpp1652859859740.jpg,Main Image
58d2dd21,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-02.jpg,Gallery Image 1
58d2dd21,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-03.jpg,Gallery Image 2
cbc71b11,Catback Exhaust System – 3 Piece – Mazda MX5 MK2.5 NB 1.8 01-05,GOODS,Exhaust,,,424.99,0.00,0.01,"2.5"" Bore Throughout with a 3.5"" Tailpipe! A free flowing exhaust is a great way to get the best out of the 1.8L engine Fits from the catalytic converter back Manufactured from Mandrel bent T304 grade stainless steel and CNC machined Flanges with full TIG welding for strength and durability Engineered to improve throttle response and increased power and torque across the entire RPM range",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02741A-01-wpp1652803423161.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02741A-01-wpp1652803423161.jpg,Main Image
cbc71b11,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02741A-02.jpg,Gallery Image 1
cbc71b11,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02741A-03.jpg,Gallery Image 2
48d9131f,3″ Catback Exhaust System – BMW Mini R56 Cooper S 1.6 Turbo 06-13,GOODS,Exhaust,,,334.99,0.00,0.01,"3"" Bore Throughout with Twin 3"" Tailpipes Tailpipes designed to fit into the OEM Valance V-band flanges offer easier accessibility which makes for easy fitting Manufactured from Mandrel bent T304 grade stainless steel and CNC machined V-Band fittings with full TIG welding for strength and durability Engineered to improve throttle response and increased power and torque across the entire RPM range",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES030-01-wpp1652865585767.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES030-01-wpp1652865585767.jpg,Main Image
48d9131f,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES030-02-1.jpg,Gallery Image 1
48d9131f,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES030-03.jpg,Gallery Image 2
