id,name,type,categ_id,default_code,barcode,list_price,standard_price,weight,description,image,Extra Product Media/Name
2503,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHBK005-01-50-50.jpg,Gallery Image 1
2504,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHBK005-2.jpg,Gallery Image 2
2505,Front Strut Brace – Mazda MX5 MK1 NA 1989-1997,GOODS,Chassis & Drivetrain,,,64.99,0,0.01,Manufactured from highest quality and strength steel and aluminium to help reduce weight without compromising strength Designed to reduce chassis flex to improve steering response and stability Noticeably enhances steering response Please ensure the vehicle is parked on a level surface when installing this item SImple bolt on upgrade,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00524-01-wpp1652801314775.jpg,Main Image
2506,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00524-03.jpg,Gallery Image 1
2507,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00524-04.jpg,Gallery Image 2
2508,Front Drilled Grooved 288mm Brake Discs – Seat Ibiza 6L 6J 02-18,GOODS,Brake Discs,,,74.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDSEAT002-01-1.jpg,Main Image
2509,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/Gravity-Website-18.jpg,Gallery Image 1
2510,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDSEAT002-02.jpg,Gallery Image 2
2511,Gloss Black Rear Lip Spoiler – BMW 7 Series G11 G12 16-22,GOODS,Body Styling,,,49.99,0,0.01,"Add style and aerodynamic performance with a Gravity Performance rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's appearance & can provide an increase in aerodynamic efficiency. Adds an aggressive look to your 7 Series, whilst improving aerodynamics & downforce Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP113-01.jpg,Main Image
2512,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP113-02.jpg,Gallery Image 1
2513,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP113-05.jpg,Gallery Image 2
2514,Gloss Black TCR Style Rear Blade Diffuser – VW Golf R MK7.5 17-20,GOODS,Body Styling,,,39.99,0,0.01,Gravity Performance Rear Diffusers are specifically designed to improve your Volkswagen's aesthetics with distinctive styling. Our Rear Diffusers complement your Volkswagen's other styling elements and pair well with our range of splitters and side skirts. Designed to be a direct fit to your Golf with an included fitting kit for a hassle free installation. Manufactured from OEM grade materials for long lasting strength and durability. Adds to the overall styling of your Golf with bold aesthetics. Designed to accommodate the OEM exhaust tips. Finished in gloss black ready to be fitted.,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD010-01.jpg,Main Image
2515,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD010-02.jpg,Gallery Image 1
2516,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD010-03.jpg,Gallery Image 2
2517,Rear Roof Wing Spoiler Gloss Black – Seat Leon MK2 09-12,GOODS,Body Styling,,,64.99,0,0.01,"Add style and aerodynamic performance with a Gravity Performance rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's overall aesthetics. Adds an aggressive look to your Leon, whilst improving aerodynamics & downforce Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP164-01.jpg,Main Image
2518,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP164-04.jpg,Gallery Image 1
2519,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP164-07.jpg,Gallery Image 2
2520,Gloss Black Front Bumper Lip Splitter Valance – VW Golf MK6 GTI R 2008-2014,GOODS,Body Styling,,,89.99,0,0.01,Manufactured from high quality ABS automotive grade plastic Perfect for high performance / track day cars Designed to improve the Golf's aerodynamics and looks Please note fitting instructions are NOT included We recommend all styling components are fitted by a qualified professional to ensure accurate fitment,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/12-890.jpg,Main Image
2521,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/12-895.jpg,Gallery Image 1
2522,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/LRFL016-03.jpg,Gallery Image 2
2523,Front Drilled Grooved Vented 325mm Brake Discs – BMW E46 330I 330D 325I 00+,GOODS,Brake Discs,,,89.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW032-01-1.jpg,Main Image
2524,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-20.jpg,Gallery Image 1
2525,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW032-04.jpg,Gallery Image 2
2526,Aluminium Top Mount Charge Cooler – BMW M2 F87 Comp / CS S55 18-21,GOODS,Cooling,,,294.99,0,0.01,"Gravity Performance Charge Coolers are a perfect addition to your vehicle, offering greater cooling efficiency with their high flow tube-and-fin cores. Manufactured from lightweight and durable aluminium, our radiators offer maximum performance without adding unnecessary weight to your build. Manufactured from high strength, lightweight aluminium Durable tube-and-fin core for superior durability and performance Engineered to maximise cooling capacity and increase power Performance charge cooler designed to be a direct replacement for the OEM part Designed to support higher boost levels without compromising cooling efficiency",https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC105-03.jpg,Main Image
2527,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC105-01.jpg,Gallery Image 1
2528,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC105-02.jpg,Gallery Image 2
2529,Rear Anti-Roll Bar Drop Links – Nissan Silvia 200SX S13 / S14 / S15 89-02,GOODS,Suspension,,,29.99,0,0.01,"Gravity Performance drop links are fully adjustable, allowing greater geometric adjustment than the OEM arm and helping you achieve the perfect set up for track or road use. Designed to directly replace the standard rear anti roll bar drop links Designed with Polyurethane bushes to increase lifespan and durability Ideal if your car has been lowered or if you have fitted uprated anti roll bars SImple easy upgrade to replace old worn bushes",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/WDDL002-01-1.jpg,Main Image
2530,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/WDDL002-02-1.jpg,Gallery Image 1
2531,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/WDDL002-03-1.jpg,Gallery Image 2
2532,50mm High Flow Radiator – Ford Escort MK2 RS2000 74-81,GOODS,Cooling,,,174.99,0,0.01,"Twin aluminium core will achieve up to 30% greater cooling capability than OEM Designed to be a direct replacement for ease of fitment Keeps engine temperatures down, ideal for track use More water volume within a channel means greater cooling efficiency One of the best ways to upgrade the cooling system in the RS2000",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03705-BK-01.5-wpp1652864068421.jpg,Main Image
2533,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03705-BK-02.jpg,Gallery Image 1
2534,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03705-BK-03.jpg,Gallery Image 2
2535,Front Drilled Grooved Brake Discs 258mm – Renault Clio MK4 12-19,GOODS,Brake Discs,,,64.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDRENA001-01-copy-1.jpg,Main Image
2536,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-59.jpg,Gallery Image 1
2537,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDRENA001-04-1.jpg,Gallery Image 2
2538,Front & Rear Strut Brace Set – Mazda MX5 MK1 MK2 1.6 89-01,GOODS,Chassis & Drivetrain,,,89.99,0,0.01,Manufactured from highest quality and strength aluminium/steel to help reduce weight without compromising strength Designed to reduce chassis flex to improve steering response and stability Noticeably enhances steering response Please ensure the vehicle is parked on a level surface when installing these items SImple bolt on upgrade,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/s-l1600-7-2-wpp1652801011377.jpg,Main Image
2539,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/KIT0576-03.jpg,Gallery Image 1
2540,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/KIT0576-08.jpg,Gallery Image 2
2541,Gloss Black Dual Exit Rear Diffuser – BMW 1 Series M135i F40 2019+,GOODS,Body Styling,,,84.99,0,0.01,"Gravity Performance Rear Diffusers are the perfect aesthetic upgrade to the rear end of your BMW, offering easy fitment and an effective way to improve your 1 Series's styling. Instantly adds a touch of sportiness and aggression to your BMW's rear end Offers a seamless fit to the OEM Bumper, making installation a dream Crafted from durable ABS to withstand the rigors of the road Designed to accommodate the OEM exhaust tips Supplied as shown in a sleek gloss finish",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHRD006-01fitted.jpg,Main Image
2542,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHRD006-02-1.jpg,Gallery Image 1
2543,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHRD006-04.jpg,Gallery Image 2
2544,Front Mount Intercooler Kit – Nissan Juke 1.6 Turbo 10-12,GOODS,Cooling,,,169.99,0,0.01,Durable bar-and-plate core for superior durability and performance Designed to be a direct replacement for ease of install and maintenance Designed for maximum cooling capacity while allowing for minimal pressure drops 1050cfm @ 0.5 psi drop Pipework includes built-in map sensor fitting,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03888-05.5-wpp1652803973666.jpg,Main Image
2545,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03888-02.jpg,Gallery Image 1
2546,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03888-03.jpg,Gallery Image 2
2547,VW Golf MK7/7.5 2012-2020 Gloss Black Osir Style Rear Spoiler,GOODS,Body Styling,,,59.99,0,0.01,"Add style and aerodynamic performance with a Gravity Performance rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's overall aesthetics. Adds an aggressive look to your MK7/7.5 Golf, whilst improving aerodynamics & downforce Easy installation in minutes with a bonding agent (not included) Finished in gloss black ready to be fitted Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP008-01fitted.jpg,Main Image
2548,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP008-06.jpg,Gallery Image 1
2549,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP008-01fitted2-no-watermark.jpg,Gallery Image 2
2550,Direnza MVT Front Mount Intercooler – BMW 3 Series F30 / F31 335i 3.0L N55 12-15,GOODS,Cooling,,,449.99,0,0.01,"Direnza's MVT Intercoolers represent the result of intensive development, built with a singular focus: achieving measurable improvements in intake temperature reduction and charge air cooling. Through advanced manufacturing and relentless testing, these intercoolers deliver consistent performance under demanding conditions. As an authorised distributor, we’re proud to supply Direnza's MVT range — engineered for serious gains in both power and reliability. Intake air temps 12.75°C lower than stock intercooler 42% larger than stock intercooler core Black coating improves heat dissipation properties Designed using state of the art 3D CAD and CFD modelling Direct replacement for the original core TIG welded for maximum strength and durability MVT technology designed by Direnza offers greater intercooler efficiency in comparison to other aftermarket alternatives. This is achieved through the use of carefully placed vanes in the end tank which evenly distribute air across the entire core. Ensuring the full surface area of the intercooler core is optimised to cool your charged air, resulting in more power. Test car: BMW F20 M135i 2016 Put through its paces on a state-of-the-art Maha MSR 500 Dyno, our Multi Vane Technology Intercooler for the PQ35 platform yielded some highly impressive results. When tested on the dyno, we saw Intake temperatures drop by 12.75°C with our MVT intercooler installed. We also successfully tested the Intercooler up to 418.6bhp without intake temperatures reaching stock levels.",https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/GPIC040-GALLERY-05.jpg,Main Image
2551,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/GPIC040-01.1.jpg,Gallery Image 1
2552,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/GPIC040-04.jpg,Gallery Image 2
2553,Direnza MVT Front Mount Intercooler Kit – BMW E90 335i N54 06-13,GOODS,Cooling,,,399.99,0,0.01,"Direnza's MVT Intercoolers represent the result of intensive development, built with a singular focus: achieving measurable improvements in intake temperature reduction and charge air cooling. Through advanced manufacturing and relentless testing, these intercoolers deliver consistent performance under demanding conditions. As an authorised distributor, we’re proud to supply Direnza's MVT range — engineered for serious gains in both power and reliability. Provided an increase of +15.5hp and +11.4nm Intercooler outlet temps reduced by 19°C Black coating improves heat dissipation properties Designed using state of the art 3D CAD and CFD modelling Direct replacement for the original core TIG welded for maximum strength and durability MVT technology designed by Direnza offers greater intercooler efficiency in comparison to other aftermarket alternatives. This is achieved through the use of carefully placed vanes in the end tank which evenly distribute air across the entire core. Ensuring the full surface area of the intercooler core is optimised to cool your charged air, resulting in more power. Test car: BMW 3 Series 335i 290.5hp / 400.9nm Put through its paces on a state-of-the-art Maha MSR 500 Dyno, our Multi Vane Technology Intercooler for the 335i yielded some highly impressive results. After installing our revolutionary MVT Intercooler, engine performance improved significantly. With the 335i now producing 296.8hp & 420.8nm of torque, that’s an increase of +6.3hp & 19.9nm of torque without any additional tuning. To push our MVT Intercooler further we carried out the same tests after uploading a Stage 2 map to the test car. With the stock Intercooler the 335i now produced 381.5hp & 568.8nm of torque. With our MVT Intercooler installed, the car produced 397hp & 580.2nm of torque. That's an increase of +15.5hp & +11.4nm with Intercooler outlet temperatures reducing by 19.1°c. Our testing proves MVT is the perfect addition for modified cars and provides the perfect base for supporting modifications.",https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/GPIC023-0-copy-2.jpg,Main Image
2554,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/Edit-copy-Website.jpg,Gallery Image 1
2555,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-website_edit_2.jpg,Gallery Image 2
2556,Oettinger Style Aero Body Kit Gloss Black – VW Polo MK5 6C 14-18,GOODS,Body Styling,,,229.99,0,0.01,"Gravity Performance aero kits will enhance the overall look of your Polo's appearance while improving your cars aerodynamics. Our Gravity Performance aero kits are perfect for those looking to enhance your vehicle’s style and performance. Kit Contains: (click for more details) –Front Splitter –Side Skirts –Rear Diffuser –Rear Spoiler Improves handling and stability while reducing drag Installing this kit will achieve a more aggressive look Gloss black finish to complement your Polo's paintwork Manufactured from high quality, automotive grade ABS plastic Direct fitment to your Polo ensuring easy, hassle-free installation",https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/50-50-34.jpg,Main Image
2557,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/VWAK013-01-1.jpg,Gallery Image 1
2558,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/HOFL007-011-6.jpg,Gallery Image 2
2559,Rear Drilled Grooved 300mm Brake Discs – BMW 1 Series E81 E82 E87 120D 04-12,GOODS,Brake Discs,,,84.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW016-01-4.jpg,Main Image
2560,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-15.jpg,Gallery Image 1
2561,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW016-02.jpg,Gallery Image 2
2562,Front Mount Intercooler Kit – Mitsubishi Lancer Evo 7 / 8 / 9,GOODS,Cooling,,,229.99,0,0.01,Durable bar-and-plate core for superior durability and performance Designed for maximum cooling capacity while allowing for minimal pressure drops A great mod for a standard car or for higher horsepower cars Mandrel bent and tig welded pipes give a much cleaner look than OEM pipes,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/KIT0034-1-wpp1652863324515.jpg,Main Image
2563,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/KIT0034-3.jpg,Gallery Image 1
2564,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/KIT0034-4.jpg,Gallery Image 2
2565,Aero Body Kit Gloss Black – VW Transporter T6/T6.1 Tailgate 2016+,GOODS,Body Styling,,,299.99,0,0.01,"Gravity Performance aero kits will enhance the overall look of your Transporters appearance while improving your Vans aerodynamics. Our Gravity Performance aero kits are perfect for those looking to enhance your vehicle’s style and performance. Kit Contains: (click for more details) –Front Splitter –Rear Diffuser –Rear Spats –Rear Tailgate Spoiler Designed for an easy installation and a perfect fit Installing this kit will achieve a more aggressive look Gloss black finish with no need for preparing and paint Manufactured from high quality, automotive grade ABS plastic Direct fitment to your Transporter ensuring easy, hassle-free installation",https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/50-50-11.jpg,Main Image
2566,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/VWAK007-01.jpg,Gallery Image 1
2567,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/DLFS002-01-3.jpg,Gallery Image 2
2568,Osir Style Aero Body Kit Gloss Black – VW Golf MK7 GTI 12-16,GOODS,Body Styling,,,314.99,0,0.01,"Gravity Performance aero kits will enhance the overall look of your Golf's appearance while improving your cars aerodynamics. Our Gravity Performance aero kits are perfect for those looking to enhance your vehicle’s style and performance. Kit Contains: (click for more details) –Front Splitter –Side Skirts –Rear Diffuser –Rear Spoiler Improves handling and stability while reducing drag Installing this kit will achieve a more aggressive look Gloss black finish to complement your Golf's paintwork Manufactured from high quality, automotive grade ABS plastic Direct fitment to your Golf ensuring easy, hassle-free installation",https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/HOSS001-06-1-copy1-6.jpg,Main Image
2569,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/HOSS001-06-1-copy-6.jpg,Gallery Image 1
2570,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/PPSP30-06-copy-2.jpg,Gallery Image 2
2571,Front Drilled Grooved 300mm Brake Discs – BMW 3 Series E46 318d 320d Td Cd Ti Ci 98-06,GOODS,Brake Discs,,,54.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW012-01-1.jpg,Main Image
2572,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-12.jpg,Gallery Image 1
2573,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW012-06.jpg,Gallery Image 2
2574,Front Drilled Grooved 308mm Brake Discs – Ford Focus MK4 1.0T Ecoboost 2018-2025,GOODS,Brake Discs,,,79.99,0,0.01,Features:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD013-01-3.jpg,Main Image
2575,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-31.jpg,Gallery Image 1
2576,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD013-03.jpg,Gallery Image 2
2577,Rear Boot Spoiler Lip Gloss Black – Audi A5 8T B8 09-12,GOODS,Body Styling,,,44.99,0,0.01,"Add style and aerodynamic performance with a Gravity Performance rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's overall aesthetics. Adds an aggressive look to your Audi, whilst improving aerodynamics & downforce Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP060-01fitted.jpg,Main Image
2578,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP060-02.jpg,Gallery Image 1
2579,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP060-07.jpg,Gallery Image 2
2580,Gloss Black LED Double Slat Grille – BMW 3 Series G20 G21 LCI 2022+,GOODS,Body Styling,,,154.99,0,0.01,"With a simple installation process & guaranteed perfect fitment, our grilles are the most cost-effective & straightforward way to instantly enhance the appearance of your vehicle. Distinctive styling to help your car stand out from the crowd Easy to fit, direct replacement for the original grille Supplied in a gloss black finish ready for fitting Made from lightweight and durable OEM-grade ABS Double slat style kidney grilles with integrated LEDs",https://www.gravityperformance.co.uk/wp-content/uploads/2025/02/HOGR056-5050-Fitted.jpg,Main Image
2581,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/02/HOGR056-01.jpg,Gallery Image 1
2582,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/02/HOGR056-01-LIT.jpg,Gallery Image 2
2583,Rear Solid Drilled Grooved 288mm Brake Discs – Audi A4 B7 Convertible 04-09,GOODS,Brake Discs,,,49.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI005-01.jpg,Main Image
2584,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GRAVITY-WEBSITE-1.jpg,Gallery Image 1
2585,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI005-08.jpg,Gallery Image 2
2586,Direnza MVT Front Mount Intercooler Core – Audi A5 B8 3.0 TDI 08-16,GOODS,Cooling,,,399.99,0,0.01,"Direnza's MVT Intercoolers represent the result of intensive development, built with a singular focus: achieving measurable improvements in intake temperature reduction and charge air cooling. Through advanced manufacturing and relentless testing, these intercoolers deliver consistent performance under demanding conditions. As an authorised distributor, we’re proud to supply Direnza's MVT range — engineered for serious gains in both power and reliability.77% larger than stock Designed using state of the art CAD and CFD modelling software Black coating improves heat dissipation properties Direct replacement for the original intercooler TIG welded for maximum strength and durability MVT technology designed by Direnza offers greater intercooler efficiency in comparison to other aftermarket alternatives. This is achieved through the use of carefully placed vanes in the end tank which evenly distribute air across the entire core. Ensuring the full surface area of the intercooler core is optimised to cool your charged air, resulting in more power. Test car: Audi S5 B9 417.8hp /605.2nm* Put through its paces on a state-of-the-art Maha MSR 500 Dyno, our Multi Vane Technology Intercooler for the Audi B8 B9 yielded some highly impressive results. After installing our revolutionary MVT Intercooler, engine performance improved significantly. With the S5 test car now producing 433.6hp & 618.8nm of torque, that’s an increase of +15.8hp & 13.6nm of torque without any additional tuning. What’s more impressive is the cooling power of MVT - Using sophisticated data logging software, we measured stock intake temperatures at 47.6°c. With MVT, intake temperatures dropped by 27.2°c! Thus, providing huge tuning potential and greater reliability when combined with a remap & supporting modifications. The perfect addition to any track or modified road car! Intercooler Core Size: OEM: 80mm x 145mm x 720mm 8.35L MVT: 61mm x 445mm x 545mm 14.79L *Please note testing data provided by the 3.0 TFSI version of this Intercooler Core.",https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/COIC062.jpg,Main Image
2587,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/MVT-End-Tanks.jpg,Gallery Image 1
2588,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/COIC062-01.jpg,Gallery Image 2
2589,Tailgate Roof Spoiler Gloss Black – Ford Transit Connect 2024+,GOODS,Body Styling,,,99.99,0,0.01,"Add style and aerodynamic performance with an Gravity Performance rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car’s appearance & can provide an increase in aerodynamic efficiency.   Gloss black finish to complement your Ford's paintwork Adds a sporty look to your Transit while improving handling Manufactured from high quality, automotive grade ABS plastic Designed to offer perfect fitment with no modifications required Supplied with all necessary fitting hardware for easy installation",https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/KSSP003-02.jpg,Main Image
2590,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/KSSP003-01.jpg,Gallery Image 1
2591,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/KSSP003-02-1.jpg,Gallery Image 2
2592,Front Bumper Splitter Gloss Black – Volkswagen Polo MK6 2018+,GOODS,Body Styling,,,54.99,0,0.01,"Gravity Performance front splitters are designed to provide a quick and easy upgrade, with seamless fitment onto the OEM bumper. Our splitters enhance the front end of your vehicle with a lower, more aggressive look whilst aiding downforce and handling characteristics. Supplied with all necessary fittings for a straightforward installation process Finished in gloss black to complement your Polo's paintwork Manufactured from high quality, automotive grade ABS plastic Direct and secure fitment onto the OEM bumper Improves both aesthetics and aerodynamics",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL003-01-1.jpg,Main Image
2593,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL003-02.jpg,Gallery Image 1
2594,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL003-08.jpg,Gallery Image 2
2595,Front Drilled Grooved 255mm Brake Discs – Mazda MX-5 MK2 MK2.5 NB 1.6 1.8 1.9 16v 98-05,GOODS,Brake Discs,,,49.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDMAZD005-01.jpg,Main Image
2596,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDMAZD005-gravity-website.jpg,Gallery Image 1
2597,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/03/BDMAZD005-02.jpg,Gallery Image 2
2598,Rear Quad Exit Diffuser Gloss Black with LED Rain Light – BMW 3 Series G20 LCI 2022+,GOODS,Body Styling,,,169.99,0,0.01,Our Gravity Performance rear diffusers are designed to lower the look of your vehicle whilst most importantly improving downforce. All our diffusers are made from the best quality materials for added strength and durability.   Will accommodate OEM quad exit exhaust tips Designed to be a direct replacement for the OEM part Manufactured from high quality ABS automotive grade plastic Reduces turbulent airflow and drag while improving downforce Supplied in a gloss black finish with all required hardware ready for fitting,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/HORD048-02.jpg,Main Image
2599,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/HORD048-01.jpg,Gallery Image 1
2600,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/HORD048-03.jpg,Gallery Image 2
2601,Panamericana Style Front Grille Gloss Black – Mercedes E Class AMG W213 21-23,GOODS,Body Styling,,,64.99,0,0.01,"With a simple installation process & guaranteed perfect fitment, Gravity Performance grilles are the most cost-effective & straightforward way to instantly enhance the appearance of your vehicle. Update you E Class with Panamericana styling Made from lightweight and durable OEM-grade ABS Supplied in a gloss black finish ready for fitting Easy to fit, direct replacement for the original grille Distinctive styling to help your E Class stand out from the crowd",https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/HOGR064-01-5050.jpg,Main Image
2602,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/HOGR064-02.jpg,Gallery Image 1
2603,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/HOGR064-03.jpg,Gallery Image 2
